"word","wordLen","urlcount","totalcount","adjFreq","deleted","whyDeleted","Rank","corrected","english"
"claudiomiguel2",14,2,4,8,1,"Number",1542,,0
"claudiozarcos",13,4,14,32,1,"Spelling",1532,"claudicarmos",0
"claus",5,7,7,21,1,"Spelling",1539,"calos",1
"clauses",7,1,1,2,1,"Spelling",1545,"clausus",1
"clausewitz",10,1,1,2,1,"Spelling",1545,"",1
"claustrofobia",13,1,2,4,0,,1544,,0
"claustros",9,2,2,4,0,,1544,,0
"clausula",8,1,1,2,0,,1545,,0
"clausura",8,2,2,4,0,,1544,,0
"claval",6,2,2,4,1,"Spelling",1544,"clavas",0
"clave",5,8,10,31,0,,1536,,0
"claveras",8,10,10,34,1,"Spelling",1536,"haverás",0
"claves",6,5,5,13,0,,1541,,0
"clavicular",10,1,1,2,0,,1545,,0
"claws",5,1,1,2,1,"Spelling",1545,"clãs",1
"claxton",7,4,4,10,1,"Spelling",1542,"Clinton",1
"clay",4,3,3,7,1,"Spelling",1543,"Play",1
"claydon",7,1,1,2,1,"Spelling",1545,"Claudino",0
"clayman",7,3,5,11,1,"Spelling",1541,"clamam",0
"clayton",7,7,7,21,1,"Spelling",1539,"Clinton",1
"claúdia",8,1,1,2,1,"Invalid Char",1545,"Cláudia",0
"claúsulas",10,2,2,4,1,"Invalid Char",1544,"",0
"clbryto",7,5,11,28,1,"Spelling",1535,"clorato",0
"clcs",4,1,1,2,1,"Spelling",1545,"clãs",0
"clcsarquitectos",15,1,1,2,1,"Spelling",1545,"",0
"cle",3,1,1,2,1,"Spelling",1545,"coe",1
"clean",5,18,25,110,1,"Spelling",1521,"celas",1
"cleaner",7,2,3,6,1,"Spelling",1543,"clister",1
"cleanos",7,1,1,2,1,"Spelling",1545,"oceanos",0
"cleantech",9,1,1,2,1,"Spelling",1545,"clientes",0
"clear",5,12,62,225,1,"Spelling",1484,"olear",1
"clearasil",9,1,1,2,1,"Spelling",1545,"olearas",1
"clearing",8,3,3,7,1,"Spelling",1543,"leasing",1
"clearlooks2",11,2,18,32,1,"Number",1528,,0
"clearone",8,1,1,2,1,"Spelling",1545,"clarins",0
"clearos",7,1,1,2,1,"Spelling",1545,"cleros",0
"cleary",6,1,1,2,1,"Spelling",1545,"Calgary",1
"cleave",6,3,3,7,1,"Spelling",1543,"clave",1
"clegg",5,10,29,97,1,"Spelling",1517,"cego",1
"cleia",5,1,1,2,1,"Spelling",1545,"creia",0
"cleidopus",9,1,1,2,1,"Spelling",1545,"",0
"clemens",7,2,2,4,1,"Spelling",1544,"Siemens",1
"clement",7,8,11,34,1,"Spelling",1535,"clemente",1
"clemente",8,3,4,9,0,,1542,,0
"clementina",10,1,1,2,0,,1545,,0
"clements",8,1,1,2,1,"Spelling",1545,"clemente",1
"clemência",10,2,2,4,0,,1544,,0
"cleophas",8,1,1,2,1,"Spelling",1545,"celhas",0
"clepsidra",9,10,10,34,0,,1536,,0
"cleptomania",11,1,1,2,0,,1545,,0
"cleptomaniacos",14,2,2,4,1,"Spelling",1544,"",0
"cleptomaníaco",14,3,4,9,0,,1542,,0
"clercq",6,1,1,2,1,"Spelling",1545,"cerca",0
"clergeaud",9,3,3,7,1,"Spelling",1543,"",0
"clerget",7,18,23,101,1,"Spelling",1523,"alergia",0
"clerical",8,2,2,4,0,,1544,,0
"clerigo",7,2,4,8,1,"Spelling",1542,"",0
"clero",5,1,1,2,0,,1545,,0
"clet",4,4,4,10,1,"Spelling",1542,"Clix",0
"cleusa",6,1,1,2,1,"Spelling",1545,"oleosa",0
"clevo",5,2,2,4,1,"Spelling",1544,"clivo",0
"cleópatra",10,6,6,17,1,"Invalid Char",1540,"Cleópatra",0
"clf",3,1,1,2,1,"Spelling",1545,"cl",0
"clic",4,3,4,9,1,"Spelling",1542,"Clix",0
"clica",5,16,22,92,0,,1524,,0
"clicados",8,1,1,2,0,,1545,,0
"clicando",8,28,36,195,0,,1510,,0
"clicar",6,57,85,648,0,,1461,,0
"clicaram",8,2,4,8,0,,1542,,0
"clicarem",8,2,2,4,0,,1544,,0
"clicares",8,2,3,6,0,,1543,,0
"clicas",6,2,2,4,0,,1544,,0
"cliche",6,1,1,2,1,"Spelling",1545,"",0
"cliché",7,2,3,6,0,,1543,,0
"clichés",8,22,25,121,0,,1521,,0
"click",5,51,59,426,1,"Spelling",1487,"clico",1
"clickando",9,55,55,413,1,"Spelling",1491,"clicando",0
"clickco2",8,1,1,2,1,"Number",1545,,0
"clicking",8,1,1,2,1,"Spelling",1545,"lifting",1
"clicks",6,1,1,2,1,"Spelling",1545,"clicas",1
"clico",5,5,7,18,0,,1539,,0
"client",6,4,9,21,1,"Spelling",1537,"cliente",1
"cliente",7,1792,2686,113737,0,,280,,0
"clientela",9,3,3,7,0,,1543,,0
"clientelas",10,6,10,27,0,,1536,,0
"clientelismo",12,1,2,4,0,,1544,,0
"clientelismos",13,1,1,2,0,,1545,,0
"clientes",8,919,1643,49836,0,,444,,0
"clients",7,3,3,7,1,"Spelling",1543,"cliente",1
"cliff",5,2,2,4,1,"Spelling",1544,"clica",1
"cliffbay",8,1,1,2,1,"Spelling",1545,"",0
"cliffs",6,2,2,4,1,"Spelling",1544,"clivas",1
"clifftops",9,2,2,4,1,"Spelling",1544,"",0
"cliftol",7,1,2,4,1,"Spelling",1544,"Clinton",0
"cliko",5,1,1,2,1,"Spelling",1545,"clivo",0
"clima",5,32,40,231,0,,1506,,0
"climas",6,2,2,4,0,,1544,,0
"climate",7,4,7,17,1,"Spelling",1539,"aclimate",1
"climategate",11,1,3,5,1,"Spelling",1543,"climatizaste",0
"climatologia",12,1,1,2,0,,1545,,0
"climatéricas",13,2,2,4,0,,1544,,0
"climax",6,2,2,4,1,"Spelling",1544,"",1
"climepsi",8,2,4,8,1,"Spelling",1542,"limpeis",0
"climática",10,5,6,16,0,,1540,,0
"climáticas",11,34,128,758,0,,1418,,0
"climático",10,1,1,2,0,,1545,,0
"climáticos",11,2,2,4,0,,1544,,0
"clinica",7,5,6,16,1,"Spelling",1540,"",0
"clinical",8,1,2,4,1,"Spelling",1544,"clínicas",1
"clinicamente",12,1,1,2,0,,1545,,0
"clinicos",8,1,1,2,1,"Spelling",1545,"",0
"clinique",8,4,4,10,1,"Spelling",1542,"critique",1
"clink",5,30,30,168,1,"Spelling",1516,"link",1
"clint",5,5,5,13,1,"Spelling",1541,"clima",1
"clinto",6,1,1,2,1,"Spelling",1545,"Clinton",0
"clinton",7,23,27,133,0,"Capitalization",1519,"Clinton",1
"clio",4,15,23,93,1,"Spelling",1523,"cio",1
"clip",4,3,4,9,1,"Spelling",1542,"FLiP",1
"clipoema",8,1,1,2,1,"Spelling",1545,"lipoma",0
"clipper",7,2,2,4,1,"Spelling",1544,"flipper",1
"clipperton",10,1,1,2,1,"Spelling",1545,"",0
"clips",5,8,14,43,1,"Spelling",1532,"clipe",1
"clique",6,752,1494,40998,0,,477,,0
"cliquei",7,3,6,13,0,,1540,,0
"cliquem",7,2,2,4,0,,1544,,0
"clitoriana",10,1,1,2,1,"Spelling",1545,"clintoniana",0
"clive",5,17,23,99,0,,1523,,0
"clix",4,14,50,195,0,"Capitalization",1496,"Clix",0
"cloacas",7,1,1,2,0,,1545,,0
"clock",5,4,8,19,1,"Spelling",1538,"floco",1
"clockcalculatorv12",18,1,1,2,1,"Number",1545,,0
"clocks",6,2,2,4,1,"Spelling",1544,"flocos",1
"clockser",8,1,1,2,1,"Spelling",1545,"colher",0
"clode",5,3,3,7,1,"Spelling",1543,"clone",0
"clonado",7,1,1,2,0,,1545,,0
"clonados",8,1,1,2,0,,1545,,0
"clonagem",8,1,1,2,0,,1545,,0
"clonar",6,1,1,2,0,,1545,,0
"clone",5,13,19,72,0,,1527,,0
"clonei",6,1,1,2,0,,1545,,0
"clones",6,10,10,34,0,,1536,,0
"clonizadores",12,1,1,2,1,"Spelling",1545,"colonizadores",0
"clonou",6,1,1,2,0,,1545,,0
"clooney",7,6,9,25,1,"Spelling",1537,"clones",1
"clorante",8,1,2,4,1,"Spelling",1544,"corante",0
"cloro",5,2,3,6,0,,1543,,0
"close",5,7,9,26,1,"Spelling",1537,"clone",1
"closed",6,8,10,31,1,"Spelling",1536,"coser",1
"closely",7,2,2,4,1,"Spelling",1544,"cloneis",1
"closer",6,3,3,7,1,"Spelling",1543,"coser",1
"closet",6,1,1,2,1,"Spelling",1545,"coser",1
"closing",7,1,1,2,1,"Spelling",1545,"holding",1
"clostrid",8,1,1,2,1,"Spelling",1545,"clusters",0
"clostridium",11,1,1,2,1,"Spelling",1545,"",1
"clothes",7,2,2,4,1,"Spelling",1544,"lotes",1
"clothing",8,3,6,13,1,"Spelling",1540,"sharing",1
"clotilde",8,2,2,4,0,"Capitalization",1544,"Clotilde",0
"cloud",5,61,71,560,1,"Spelling",1475,"coou",1
"cloverfield",11,1,1,2,1,"Spelling",1545,"",0
"club",4,39,198,1253,1,"Spelling",1348,"clube",1
"clube",5,215,453,6659,0,,1095,,0
"clube1",6,1,3,5,1,"Number",1543,,0
"clube2",6,1,5,8,1,"Number",1541,,0
"clubefashion",12,2,4,8,1,"Spelling",1542,"",0
"clubej",6,1,1,2,1,"Spelling",1545,"clubes",0
"clubes",6,411,463,9399,0,,1085,,0
"clubewdosautores",16,1,1,2,1,"Spelling",1545,"",0
"clubs",5,3,39,79,1,"Spelling",1507,"clube",1
"cluny",5,2,2,4,1,"Spelling",1544,"clona",1
"cluster",7,3,5,11,0,,1541,,0
"clusters",8,4,4,10,0,,1542,,0
"clutch",6,1,1,2,1,"Spelling",1545,"couta",1
"cláss",6,1,1,2,1,"Invalid Char",1545,"clãs",0
"clássica",9,62,73,580,0,,1473,,0
"clássicas",10,98,173,1722,0,,1373,,0
"clássico",9,327,379,6865,0,,1168,,0
"clássicodependente",19,1,1,2,1,"Invalid Char",1545,"clássico dependente",0
"clássicos",10,217,351,5183,0,,1195,,0
"cláudia",8,59,73,566,1,"Invalid Char",1473,"Cláudia",0
"cláudio",8,45,70,476,1,"Invalid Char",1476,"Cláudio",0
"cláusulas",10,7,7,21,0,,1539,,0
"clã",4,13,21,80,0,,1525,,0
"clãs",5,2,2,4,0,,1544,,0
"clément",8,28,52,281,1,"Invalid Char",1494,"clemente",0
"clérigo",8,1,1,2,0,,1545,,0
"clérigos",9,1,1,2,0,,1545,,0
"clézio",7,7,15,43,1,"Invalid Char",1531,"césio",0
"clímaco",8,1,2,4,1,"Invalid Char",1544,"clínico",0
"clímax",7,9,9,29,0,,1537,,0
"clínica",8,33,59,345,0,,1487,,0
"clínicas",9,276,281,4678,0,,1265,,0
"clínico",8,13,22,83,0,,1524,,0
"clínicos",9,9,13,42,0,,1533,,0
"clüver",7,1,1,2,1,"Invalid Char",1545,"couber",0
"cm",2,37,76,469,0,,1470,,0
"cm14",4,1,1,2,1,"Number",1545,,0
"cm2c",4,2,7,13,1,"Number",1539,,0
"cm3",3,1,6,9,1,"Number",1540,,0
"cm690",5,5,15,38,1,"Number",1531,,0
"cm6902exterieur",15,2,2,4,1,"Number",1544,,0
"cm6902interieur",15,2,2,4,1,"Number",1544,,0
"cm6902interieur2",16,2,2,4,1,"Number",1544,,0
"cm690pure",9,1,1,2,1,"Number",1545,,0
"cm84",4,18,24,106,1,"Number",1522,,0
"cma",3,1,1,2,1,"Spelling",1545,"DMA",0
"cmc",3,3,8,17,1,"Spelling",1538,"CNC",0
"cmd",3,4,5,12,1,"Spelling",1541,"CAD",0
"cmeçam",7,1,1,2,1,"Invalid Char",1545,"meçam",0
"cmg",3,2,2,4,1,"Spelling",1544,"CML",0
"cmgordinho",10,2,2,4,1,"Spelling",1544,"ceguinho",0
"cmia",4,1,1,2,1,"Spelling",1545,"cima",0
"cmiguelq",8,1,1,2,1,"Spelling",1545,"Miguel",0
"cmind18",7,1,4,7,1,"Number",1542,,0
"cml",3,2,4,8,0,"Capitalization",1542,"CML",0
"cmmg04",6,1,1,2,1,"Number",1545,,0
"cmnd",4,1,1,2,1,"Spelling",1545,"cone",0
"cmo",3,2,2,4,1,"Spelling",1544,"CML",0
"cmos",4,1,2,4,0,"Capitalization",1544,"CMOS",0
"cmpts",5,1,1,2,1,"Spelling",1545,"CMOS",0
"cms",3,9,9,29,1,"Spelling",1537,"VMS",0
"cmsgomes",8,1,2,4,1,"Spelling",1544,"costumes",0
"cmu",3,2,7,13,1,"Spelling",1539,"céu",0
"cmvm",4,29,60,330,1,"Spelling",1486,"cave",0
"cmyk",4,2,4,8,1,"Spelling",1542,"ok",0
"cn",2,3,3,7,1,"Spelling",1543,"cm",0
"cnad",4,4,4,10,1,"Spelling",1542,"CNPD",0
"cnads",5,1,1,2,1,"Spelling",1545,"cada",0
"cnat",4,1,4,7,1,"Spelling",1542,"cana",0
"cnc",3,1,1,2,0,"Capitalization",1545,"CNC",0
"cncaepd",7,1,1,2,1,"Spelling",1545,"encapes",0
"cne",3,3,4,9,1,"Spelling",1542,"cine",0
"cnecv",5,1,2,4,1,"Spelling",1544,"caneco",0
"cnema",5,1,1,2,1,"Spelling",1545,"crema",0
"cnet",4,1,1,2,1,"Spelling",1545,"Net",0
"cng",3,1,1,2,1,"Spelling",1545,"CNN",0
"cnica",5,1,1,2,1,"Spelling",1545,"cénica",0
"cnicas",6,1,1,2,1,"Spelling",1545,"cénicas",0
"cnico",5,1,4,7,1,"Spelling",1542,"cinco",0
"cnid",4,5,18,45,1,"Spelling",1528,"CNPD",0
"cnidários",10,2,2,4,1,"Invalid Char",1544,"unitários",0
"cnm",3,3,3,7,1,"Spelling",1543,"CNN",0
"cnn",3,2,2,4,0,"Capitalization",1544,"CNN",0
"cnod",4,2,2,4,1,"Spelling",1544,"CNPD",0
"cnotinfor",9,1,1,2,1,"Spelling",1545,"contentor",0
"cnpd",4,1,1,2,0,"Capitalization",1545,"CNPD",0
"cnripd",6,3,3,7,1,"Spelling",1543,"carpis",0
"cnrs",4,1,1,2,1,"Spelling",1545,"cara",0
"cns",3,1,2,4,1,"Spelling",1544,"DNS",0
"cnse",4,1,1,2,1,"Spelling",1545,"case",0
"cntg",4,1,1,2,1,"Spelling",1545,"canto",0
"cnv",3,1,1,2,1,"Spelling",1545,"CNC",0
"co",2,88,114,1076,1,"Spelling",1432,"Co.",1
"co2",3,16,31,129,1,"Number",1515,,0
"coa",3,1,1,2,1,"Spelling",1545,"",0
"coabita",7,1,1,2,0,,1545,,0
"coach",5,3,3,7,1,"Spelling",1543,"coam",1
"coachig",7,1,1,2,1,"Spelling",1545,"coagi",0
"coaching",8,18,28,123,1,"Spelling",1518,"cachino",1
"coacção",9,3,3,7,0,,1543,,0
"coadjutor",9,1,1,2,0,,1545,,0
"coadjuvada",10,1,1,2,0,,1545,,0
"coadjuvado",10,5,8,21,0,,1538,,0
"coadjuvar",9,1,1,2,0,,1545,,0
"coadjuvá",9,1,1,2,1,"Invalid Char",1545,"coadjuva",0
"coaduna",7,1,1,2,0,,1545,,0
"coagido",7,1,1,2,0,,1545,,0
"coagidos",8,1,1,2,0,,1545,,0
"coalizão",9,1,1,2,0,,1545,,0
"coarse",6,3,3,7,0,"Hyphen",1543,"coar-se",1
"coartação",11,1,1,2,1,"Invalid Char",1545,"coarctação",0
"coas",4,1,1,2,1,"Spelling",1545,"",0
"coast",5,8,9,28,1,"Spelling",1537,"coaste",1
"coastal",7,1,1,2,1,"Spelling",1545,"constai",1
"coasts",6,1,1,2,1,"Spelling",1545,"coaste",1
"coaxial",7,2,2,4,0,,1544,,0
"coação",8,1,1,2,0,,1545,,0
"cob",3,1,2,4,1,"Spelling",1544,"sob",1
"cobaia",6,1,1,2,0,,1545,,0
"cobarde",7,8,12,37,0,,1534,,0
"cobardes",8,3,3,7,0,,1543,,0
"cobardia",8,12,13,48,0,,1533,,0
"cobb",4,1,1,2,1,"Spelling",1545,"cuba",1
"cobbe",5,1,1,2,1,"Spelling",1545,"coíbe",0
"coben",5,6,6,17,1,"Spelling",1540,"cubem",0
"coberta",7,13,13,50,0,,1533,,0
"cobertas",8,5,5,13,0,,1541,,0
"coberto",7,5,6,16,0,,1540,,0
"cobertor",8,1,8,12,0,,1538,,0
"cobertores",10,2,2,4,0,,1544,,0
"cobertos",8,4,4,10,0,,1542,,0
"cobertura",9,34,49,291,0,,1497,,0
"coberturas",10,4,5,12,0,,1541,,0
"cobizosa",8,1,1,2,1,"Spelling",1545,"cobiçosa",0
"cobiça",7,4,4,10,0,,1542,,0
"cobiçada",9,1,1,2,0,,1545,,0
"cobiçado",9,9,9,29,0,,1537,,0
"cobiçados",10,2,2,4,0,,1544,,0
"cobol",5,2,2,4,0,"Capitalization",1544,"COBOL",1
"cobra",5,3,5,11,0,,1541,,0
"cobrada",7,1,1,2,0,,1545,,0
"cobradas",8,4,4,10,0,,1542,,0
"cobrado",7,1,1,2,0,,1545,,0
"cobrador",8,3,12,25,0,,1534,,0
"cobrados",8,9,17,55,0,,1529,,0
"cobram",6,10,10,34,0,,1536,,0
"cobrando",8,1,1,2,0,,1545,,0
"cobrança",9,25,35,179,0,,1511,,0
"cobrar",6,7,8,24,0,,1538,,0
"cobraram",8,1,2,4,0,,1544,,0
"cobras",6,1,1,2,0,,1545,,0
"cobre",5,15,17,69,0,,1529,,0
"cobres",6,2,2,4,0,,1544,,0
"cobria",6,2,2,4,0,,1544,,0
"cobrindo",8,3,3,7,0,,1543,,0
"cobrir",6,14,14,55,0,,1532,,0
"cobrirá",8,1,1,2,0,,1545,,0
"cobris",6,1,1,2,0,,1545,,0
"cobriu",6,4,4,10,0,,1542,,0
"cobro",5,6,6,17,0,,1540,,0
"coca",4,10,10,34,0,,1536,,0
"cocaína",8,2,3,6,0,,1543,,0
"cocemfe",7,1,1,2,1,"Spelling",1545,"cocemos",0
"coche",5,1,1,2,0,,1545,,0
"cocheiro",8,1,1,2,0,,1545,,0
"cocina",6,1,1,2,1,"Spelling",1545,"Coina",0
"cockies",7,1,1,2,1,"Spelling",1545,"cookies",0
"cockpit",7,3,5,11,0,,1541,,0
"cocktail",8,1,1,2,0,,1545,,0
"cocktails",9,6,6,17,0,,1540,,0
"coco",4,3,3,7,0,,1543,,0
"cocoa",5,2,2,4,1,"Spelling",1544,"cocos",1
"cocos",5,6,6,17,0,,1540,,0
"cocote",6,1,2,4,1,"Spelling",1544,"conote",0
"cocteau",7,2,7,13,1,"Spelling",1539,"coxeai",1
"cocuruto",8,1,1,2,0,,1545,,0
"cod",3,7,16,46,1,"Spelling",1530,"cor",1
"cod3",4,1,1,2,1,"Number",1545,,0
"cod4",4,2,4,8,1,"Number",1542,,0
"cod5",4,1,2,4,1,"Number",1544,,0
"cod6",4,1,2,4,1,"Number",1544,,0
"code",4,563,945,22444,1,"Spelling",709,"cose",1
"codebits",8,1,1,2,1,"Spelling",1545,"coibias",0
"codec",5,4,5,12,1,"Spelling",1541,"CODEX",1
"codecs",6,7,8,24,1,"Spelling",1538,"côdeas",0
"codemasters",11,1,1,2,1,"Spelling",1545,"colimastes",0
"codenamed",9,2,2,4,1,"Spelling",1544,"condenasses",1
"codes",5,14,14,55,1,"Spelling",1532,"coses",1
"codex",5,4,9,21,0,"Capitalization",1537,"CODEX",1
"codificadas",11,2,2,4,0,,1544,,0
"codificado",10,3,5,11,0,,1541,,0
"codificam",9,1,1,2,0,,1545,,0
"codificação",13,11,22,77,0,,1524,,0
"codificações",14,1,1,2,0,,1545,,0
"codifição",11,2,2,4,1,"Invalid Char",1544,"codificai",0
"codigo",6,367,373,7156,1,"Spelling",1173,"",0
"codigos",7,381,384,7506,1,"Spelling",1163,"",0
"codina",6,2,2,4,1,"Spelling",1544,"colina",0
"codinome",8,1,1,2,1,"Spelling",1545,"cognome",0
"codm",4,1,1,2,1,"Spelling",1545,"coem",0
"codmw2",6,2,2,4,1,"Number",1544,,0
"cody",4,2,4,8,1,"Spelling",1542,"coda",1
"coe",3,7,7,21,0,,1539,,0
"coeficiente",11,1,1,2,0,,1545,,0
"coelh",5,1,1,2,1,"Spelling",1545,"coelho",0
"coelhinho",9,1,1,2,0,,1545,,0
"coelhinhos",10,2,2,4,0,,1544,,0
"coelho",6,354,614,11570,0,,944,,0
"coelho888",9,2,2,4,1,"Number",1544,,0
"coelhone",8,1,1,2,1,"Spelling",1545,"coelha",0
"coelhos",7,6,6,17,0,,1540,,0
"coentros",8,1,2,4,0,,1544,,0
"coentrão",9,13,21,80,1,"Invalid Char",1525,"coentral",0
"coercivo",8,1,1,2,0,,1545,,0
"coerencia",9,1,2,4,1,"Spelling",1544,"",0
"coerente",8,36,51,311,0,,1495,,0
"coerentemente",13,1,1,2,0,,1545,,0
"coerentes",9,3,3,7,0,,1543,,0
"coerção",9,3,3,7,0,,1543,,0
"coerência",10,30,38,213,0,,1508,,0
"coesa",5,5,5,13,0,,1541,,0
"coeso",5,2,2,4,0,,1544,,0
"coesão",7,24,35,176,0,,1511,,0
"coetzee",7,13,13,50,1,"Spelling",1533,"cotizei",1
"coetânea",9,1,1,2,0,,1545,,0
"coevos",6,3,3,7,0,,1543,,0
"coexista",8,1,1,2,0,,1545,,0
"coexistam",9,1,1,2,0,,1545,,0
"coexistem",9,3,3,7,0,,1543,,0
"coexistir",9,1,1,2,0,,1545,,0
"coexistiram",11,1,1,2,0,,1545,,0
"coexistirem",11,1,1,2,0,,1545,,0
"coexistência",13,2,2,4,0,,1544,,0
"coface",6,549,549,12876,1,"Spelling",1001,"cotasse",0
"coffee",6,3,3,7,1,"Spelling",1543,"cofie",1
"cofina",6,43,54,359,1,"Spelling",1492,"cofia",0
"cofre",5,2,2,4,0,,1544,,0
"cofres",6,5,5,13,0,,1541,,0
"cogitar",7,1,1,2,0,,1545,,0
"cogito",6,5,5,13,0,,1541,,0
"cognition",9,3,3,7,1,"Spelling",1543,"cognitivo",1
"cognitiva",9,20,20,93,0,,1526,,0
"cognitive",9,5,5,13,1,"Spelling",1541,"cognitiva",1
"cognitivo",9,6,7,20,0,,1539,,0
"cognitivos",10,3,4,9,0,,1542,,0
"cognição",10,2,2,4,0,,1544,,0
"cognomes",8,1,1,2,0,,1545,,0
"cognominaram",12,1,1,2,0,,1545,,0
"cognoscível",12,1,1,2,0,,1545,,0
"cogumelo",8,2,2,4,0,,1544,,0
"cogumelos",9,7,10,29,0,,1536,,0
"cohen",5,23,26,128,1,"Spelling",1520,"coem",1
"cohitec",7,1,1,2,1,"Spelling",1545,"coites",0
"cohon",5,1,1,2,1,"Spelling",1545,"Cook",0
"coi",3,1,1,2,1,"Spelling",1545,"coe",0
"coido",5,1,1,2,1,"Spelling",1545,"cuido",0
"coifa",5,1,1,2,0,,1545,,0
"coima",5,8,14,43,0,,1532,,0
"coimas",6,12,28,102,0,,1518,,0
"coimbra",7,395,1134,22567,0,"Capitalization",603,"Coimbra",0
"coimbretes",10,1,1,2,1,"Spelling",1545,"coimbrões",0
"coimbrã",8,1,1,2,0,,1545,,0
"coimbrão",9,1,1,2,0,,1545,,0
"coin",4,1,1,2,1,"Spelling",1545,"Coina",1
"coina",5,1,1,2,0,"Capitalization",1545,"Coina",0
"coincida",8,1,1,2,0,,1545,,0
"coincide",8,6,6,17,0,,1540,,0
"coincidem",9,1,1,2,0,,1545,,0
"coincidencia",12,1,1,2,1,"Spelling",1545,"",0
"coincidente",11,1,1,2,0,,1545,,0
"coincidentemente",16,1,1,2,1,"Spelling",1545,"coincidente mente",0
"coincidentes",12,1,1,2,0,,1545,,0
"coincidi",8,1,1,2,0,,1545,,0
"coincidindo",11,4,4,10,0,,1542,,0
"coincidir",9,4,5,12,0,,1541,,0
"coincidiu",9,1,1,2,0,,1545,,0
"coincidência",13,21,23,109,0,,1523,,0
"coincidências",14,34,34,202,0,,1512,,0
"coins",5,2,2,4,1,"Spelling",1544,"Coina",1
"coioncidência",14,1,1,2,1,"Invalid Char",1545,"coincidência",0
"coiote",6,1,1,2,1,"Spelling",1545,"conote",0
"coirão",7,1,1,2,0,,1545,,0
"coisa",5,340,707,13057,0,,870,,0
"coisapor",8,1,1,2,1,"Spelling",1545,"coisa por",0
"coisas",6,432,675,14047,0,,893,,0
"coisinha",8,5,9,23,0,,1537,,0
"coisinhas",9,2,3,6,0,,1543,,0
"coisitas",8,3,3,7,0,,1543,,0
"coiso",5,1,1,2,0,,1545,,0
"coitadas",8,1,1,2,0,,1545,,0
"coitadinho",10,1,1,2,0,,1545,,0
"coitadinhos",11,2,4,8,0,,1542,,0
"coitadito",9,1,1,2,0,,1545,,0
"coitado",7,13,14,53,0,,1532,,0
"coitados",8,4,4,10,0,,1542,,0
"coiós",6,1,1,2,1,"Invalid Char",1545,"coiso",0
"col",3,35,49,295,1,"Spelling",1497,"sol",1
"cola",4,17,22,94,0,,1524,,0
"colab",5,1,1,2,1,"Spelling",1545,"cola",0
"colabora",8,20,20,93,0,,1526,,0
"colaborado",10,1,1,2,0,,1545,,0
"colaborador",11,20,29,134,0,,1517,,0
"colaboradora",12,9,9,29,0,,1537,,0
"colaboradores",13,39,56,355,0,,1490,,0
"colaboram",9,36,36,220,0,,1510,,0
"colaborando",11,2,2,4,0,,1544,,0
"colaborar",9,19,26,117,0,,1520,,0
"colaborara",10,1,1,2,0,,1545,,0
"colaboraram",11,2,3,6,0,,1543,,0
"colaborating",12,1,1,2,1,"Spelling",1545,"colaborativo",0
"colaborativas",13,1,1,2,0,,1545,,0
"colaboração",13,126,182,2052,0,,1364,,0
"colaborações",14,3,3,7,0,,1543,,0
"colabore",8,2,2,4,0,,1544,,0
"colaborem",9,2,2,4,0,,1544,,0
"colaborou",9,21,22,104,0,,1524,,0
"colada",6,1,1,2,0,,1545,,0
"coladas",7,2,2,4,0,,1544,,0
"colado",6,3,3,7,0,,1543,,0
"colados",7,2,2,4,0,,1544,,0
"colage",6,1,1,2,1,"Spelling",1545,"colagem",0
"colagem",7,1,1,2,0,,1545,,0
"colagens",8,1,1,2,0,,1545,,0
"colagénio",10,1,1,2,1,"Invalid Char",1545,"cola génio",0
"colam",5,1,1,2,0,,1545,,0
"colamos",7,1,2,4,0,,1544,,0
"colando",7,1,1,2,0,,1545,,0
"colapsar",8,1,1,2,1,"Spelling",1545,"solapar",0
"colapso",7,15,16,65,0,,1530,,0
"colar",5,8,14,43,0,,1532,,0
"colarem",7,1,1,2,0,,1545,,0
"colares",7,10,13,44,0,,1533,,0
"colarinho",9,2,5,10,0,,1541,,0
"colas",5,3,3,7,0,,1543,,0
"colaterais",10,2,2,4,0,,1544,,0
"colateral",9,2,2,4,0,,1544,,0
"colava",6,2,2,4,0,,1544,,0
"colaço",7,10,15,51,0,,1531,,0
"colber",6,1,1,2,1,"Spelling",1545,"colher",0
"colbert",7,1,1,2,1,"Spelling",1545,"colhera",1
"colcar",6,1,1,2,1,"Spelling",1545,"colar",0
"colcci",6,1,1,2,1,"Spelling",1545,"colei",0
"colchoes",8,1,1,2,1,"Spelling",1545,"",0
"colchão",8,4,18,41,0,,1528,,0
"colchões",9,2,2,4,0,,1544,,0
"cold",4,3,3,7,1,"Spelling",1543,"cole",1
"cold0sk",7,1,1,2,1,"Number",1545,,0
"coldfusion",10,2,2,4,1,"Spelling",1544,"",0
"coldplay",8,1,1,2,1,"Spelling",1545,"colhas",1
"cole",4,12,34,124,0,,1512,,0
"colecciona",10,4,6,14,0,,1540,,0
"coleccionador",13,8,10,31,0,,1536,,0
"coleccionadores",15,1,1,2,0,,1545,,0
"coleccionar",11,5,6,16,0,,1540,,0
"coleccione",10,1,1,2,0,,1545,,0
"coleccionismo",13,23,23,114,0,,1523,,0
"coleccionáveis",15,4,12,28,0,,1534,,0
"colección",10,16,20,83,1,"Invalid Char",1526,"colecciono",0
"coleccoes",9,1,1,2,1,"Spelling",1545,"colecções",0
"coleciona",9,1,1,2,1,"Spelling",1545,"colecciona",0
